Address,Settlement
8. kerület Hock János utca 3.,8. kerület
6. kerület Király utca 106.,6. kerület
1. kerület Szőnyeg utca,1. kerület
8. kerület Strázsa utca,8. kerület
11. kerület Tóberek utca 2.,11. kerület
1. kerület Hunyadi János út,1. kerület
12. kerület Galgóczy utca 3.,12. kerület
8. kerület Szentkirályi utca,8. kerület
8. kerület Osztály utca,8. kerület
11. kerület Gazdagrét,11. kerület
13. kerület Szent István park 9.,13. kerület
9. kerület Bakáts tér,9. kerület
5. kerület Kossuth Lajos tér 16-17,5. kerület
22. kerület Budatétény,22. kerület
3. kerület Kiscelli köz,3. kerület
22. kerület Budafok,22. kerület
Budaörs Pest megye,Budaörs
13. kerület Sólyatér utca,13. kerület
Fertőd Győr-Moson-Sopron megye,Fertőd
Sopron Belváros külső,Sopron
13. kerület Viza utca 7.,13. kerület
Pécs Szigeti út 69.,Pécs
12. kerület Moha utca,12. kerület
Sopron Belváros,Sopron
16. kerület Rákosi út,16. kerület
Sopron Alsólőverek,Sopron
2. kerület Síp utca,2. kerület
Biatorbágy Ohmüllner Márton sétány 46.,Biatorbágy
Sopron Pihenőkereszt lakópark,Sopron
18. kerület Bókaytelep,18. kerület
5. kerület Nyáry Pál utca,5. kerület
8. kerület Kiss József utca 2/A,8. kerület
10. kerület Harmat utca,10. kerület
Szombathely Óperint utca 11-13,Szombathely
15. kerület Törő utca,15. kerület
1. kerület Víziváros – Váralja,1. kerület
Veszprém Egry József utca,Veszprém
1. kerület Csalogány utca,1. kerület
3. kerület Lángliliom utca,3. kerület
11. kerület Gyimesbükk utca,11. kerület
12. kerület Fürj utca,12. kerület
Pécs Belváros,Pécs
Pécs Nagy Lajos király útja,Pécs
Balatonföldvár Magaspart,Balatonföldvár
9. kerület Gönczy Pál utca,9. kerület
12. kerület Alkotás utca 13.,12. kerület
4. kerület Madách utca,4. kerület
5. kerület Irányi utca 8.,5. kerület
14. kerület Mexikói út 28.,14. kerület
3. kerület Lestyán utca,3. kerület
1. kerület Mihály utca,1. kerület
4. kerület Klauzál utca,4. kerület
14. kerület Mexikói út,14. kerület
Siófok Ezüstpart,Siófok
Pécs Hársfa út,Pécs
7. kerület Kéthly Anna tér,7. kerület
11. kerület Igmándi utca 43.,11. kerület
Debrecen Belváros,Debrecen
6. kerület Eötvös utca,6. kerület
Győr Erkel Ferenc utca 7.,Győr
11. kerület Orlay utca,11. kerület
8. kerület Futó utca,8. kerület
7. kerület Vörösmarty utca,7. kerület
13. kerület Róbert Károly körút,13. kerület
22. kerület Terv utca,22. kerület
Esztergom Belváros,Esztergom
6. kerület Külső-Terézváros – Diplomatanegyed,6. kerület
Szentendre Pest megye,Szentendre
4. kerület Újpest – Pozsonyi utcai lakótelep,4. kerület
Tát Kertváros,Tát
8. kerület Rökk Szilárd utca,8. kerület
14. kerület Adria sétány 8.,14. kerület
3. kerület Valéria utca,3. kerület
7. kerület Rózsák tere,7. kerület
Fót Szent Benedek lakópark,Fót
3. kerület MyCity Residence,3. kerület
12. kerület Irhás árok,12. kerület
4. kerület Bőröndös utca,4. kerület
2. kerület Versec sor,2. kerület
Sopron Balfi út 153.,Sopron
22. kerület Kiránduló utca,22. kerület
6. kerület Székely Bertalan utca 27.,6. kerület
22. kerület Budafok – Arany János utcai lakótelep,22. kerület
20. kerület Erzsébetfalva,20. kerület
Veszprém Bakony-kert,Veszprém
3. kerület Fanyarka utca,3. kerület
2. kerület Kertváros utca,2. kerület
Veszprém Ibolya utca 6.,Veszprém
Gyömrő Pest megye,Gyömrő
20. kerület Kossuthfalva,20. kerület
9. kerület Markusovszky tér,9. kerület
7. kerület Sajó utca,7. kerület
Debrecen Hollós utca,Debrecen
20. kerület Gubacsi lakótelep,20. kerület
5. kerület Nádor utca,5. kerület
5. kerület Bástya utca,5. kerület
10. kerület Kőbánya-Városközpont,10. kerület
9. kerület Külső-Ferencváros,9. kerület
11. kerület Kanizsai utca 2-10,11. kerület
Szeged Moszkvai körút,Szeged
4. kerület Aradi utca,4. kerület
13. kerület Hun utca,13. kerület
Szigetszentmiklós Városközpont,Szigetszentmiklós
11. kerület Budafoki út 41/b,11. kerület
Győr Nádorváros,Győr
2. kerület Frankel Leó út 21-23,2. kerület
Gyömrő Liget lakópark,Gyömrő
Győr Győr-Moson-Sopron megye,Győr
4. kerület Káposztásmegyer – Homoktövis lakópark,4. kerület
9. kerület Thaly Kálmán utca,9. kerület
10. kerület Ligettelek,10. kerület
11. kerület Kelenföld – Fehérvári úti lakótelep,11. kerület
15. kerület Nádastó utca,15. kerület
Eger Régi Cifrakapu utca 32.,Eger
8. kerület Tolnai Lajos utca,8. kerület
7. kerület Almássy utca,7. kerület
14. kerület Csáktornya park,14. kerület
Eger Belváros,Eger
Érd Parkváros,Érd
4. kerület Tófalva utca,4. kerület
Sopron Egeredidomb,Sopron
12. kerület Trencséni utca,12. kerület
Fót Pest megye,Fót
Veszprém Belváros,Veszprém
10. kerület Kőbánya-Kertváros,10. kerület
20. kerület Pacsirtatelep,20. kerület
Sopron Győr-Moson-Sopron megye,Sopron
Veszprém Halle utca,Veszprém
2. kerület Széll Kálmán tér,2. kerület
16. kerület Hársfavirág utca,16. kerület
Fót Fótújfalu,Fót
22. kerület Budatétény – Rózsakert utcai lakótelep,22. kerület
Veszprém Sorompó utca,Veszprém
Tatabánya Sárberek,Tatabánya
Oroszlány Gönczi Ferenc utca,Oroszlány
4. kerület Berzeviczy Gergely utca,4. kerület
Tatabánya Gál István lakótelep,Tatabánya
Pécel Városközpont,Pécel
Székesfehérvár Palotaváros,Székesfehérvár
Veszprém Füredidomb,Veszprém
Debrecen Epreskert,Debrecen
Pécs Regina utca,Pécs
Székesfehérvár Szedreskert,Székesfehérvár
Győr Bácsa,Győr
7. kerület Marek József utca 14.,7. kerület
1. kerület Kapucinus utca,1. kerület
Üröm Völgyliget lakópark,Üröm
Pomáz Pest megye,Pomáz
3. kerület Remetehegy,3. kerület
Balatonalmádi Baross Gábor út 2.,Balatonalmádi
Debrecen Fészek lakópark,Debrecen
Fót Belváros,Fót
15. kerület Bezsilla Nándor utca,15. kerület
Veszprém Jutasi úti lakótelep,Veszprém
Veszprém Bakonyalja,Veszprém
18. kerület Gloriett lakótelep,18. kerület
5. kerület Aulich utca,5. kerület
9. kerület Vaskapu utca,9. kerület
Debrecen Egyetem sugárút,Debrecen
Paks Kodály Zoltán utca 6.,Paks
Veszprém Vécsey Károly utca,Veszprém
Üröm Pest megye,Üröm
6. kerület Dalszínház utca,6. kerület
Veszprém Klapka György utca,Veszprém
Paks Árnyas utca,Paks
Tordas Szabadság út 1/G.,Tordas
10. kerület Állomás utca,10. kerület
Érd Érdliget,Érd
Debrecen Derék utca,Debrecen
Veszprém Stromfeld Aurél utca,Veszprém
Veszprém Haszkovó utca,Veszprém
Veszprém Cserhát utca,Veszprém
6. kerület Lázár utca 18.,6. kerület
10. kerület Mélytó Lakópark,10. kerület
Debrecen Vörösmarty utca 2.,Debrecen
Veszprém Csererdő,Veszprém
Veszprém Stadion utca,Veszprém
Balatonfüred Széchenyi utca,Balatonfüred
Veszprém Kádártai út,Veszprém
Veszprém Jutasi út,Veszprém
Veszprém Csermák Antal utca,Veszprém
Balatonfüred Fürdőtelep,Balatonfüred
8. kerület Puskin utca,8. kerület
16. kerület Kerepesi út,16. kerület
Debrecen István út 29.,Debrecen
Veszprém Újtelep,Veszprém
Biatorbágy Ohmüllner Márton sétány 45.,Biatorbágy
2. kerület Máriaremetei út,2. kerület
Veszprém Aulich Lajos utca,Veszprém
Debrecen Széchenyikert,Debrecen
5. kerület Kígyó utca,5. kerület
Debrecen Poroszlay út,Debrecen
Debrecen Újkert,Debrecen
Hévíz Széchenyi utca 1.,Hévíz
Szeged Veres ács utca,Szeged
14. kerület Mimóza utca,14. kerület
Szolnok Mátyás király út,Szolnok
Szeged Űrhajós utca,Szeged
Balatonlelle Honvéd utca 72.,Balatonlelle
Debrecen Egyetemváros,Debrecen
16. kerület Szalmarózsa utca,16. kerület
2. kerület Pentelei Molnár utca 12.,2. kerület
13. kerület Angyalföld – Fiastyúk utcai lakótelep,13. kerület
Kecskemét Széchenyiváros,Kecskemét
Pécs Nagy Imre út,Pécs
Kecskemét Alsószéktó,Kecskemét
Szeged Háló utca,Szeged
Mosonmagyaróvár Szekeres Richárd utca 14. 1. Lph 3/2.,Mosonmagyaróvár
Kecskemét Arborétum lakópark,Kecskemét
14. kerület Csernyus utca 34.,14. kerület
13. kerület Párkány utca 4.,13. kerület
14. kerület Semsey Andor utca,14. kerület
14. kerület Gödöllői utca,14. kerület
Eger Lajosváros,Eger
8. kerület Magdolna utca 35.,8. kerület
Szolnok Belváros,Szolnok
5. kerület Hold utca,5. kerület
Győr Pinnyéd,Győr
Balatonalmádi Jókai Mór utca,Balatonalmádi
Eger Felsőváros,Eger
Miskolc Borsod-Abaúj-Zemplén megye,Miskolc
Debrecen Tócóskert,Debrecen
Balatonszemes Cinka Panna utca 2.,Balatonszemes
9. kerület Ipar utca 2/b,9. kerület
Debrecen Csapókert,Debrecen
Sopron Aranyhegyi lakópark,Sopron
Debrecen Mikepércsi út,Debrecen
6. kerület Révay utca,6. kerület
8. kerület Százados út 26.,8. kerület
20. kerület Sebestyén utca,20. kerület
Szeged Kereszttöltés utca,Szeged
Győr Belváros,Győr
Miskolc Szentpéteri kapu,Miskolc
Kaposvár Kossuth Lajos utca,Kaposvár
Tata Tófarok,Tata
Kaposvár Petőfi utca,Kaposvár
3. kerület Királyok útja,3. kerület
4. kerület Szent László tér 6.,4. kerület
12. kerület Németvölgyi út 6.,12. kerület
Szeged Gőz utca,Szeged
Pécs Surányi Miklós út,Pécs
Győr Marcalváros I,Győr
Szeged Rókus,Szeged
3. kerület Szent István utca,3. kerület
Székesfehérvár Felsőváros,Székesfehérvár
12. kerület Vöröskő utca,12. kerület
Szeged Hattyú utca,Szeged
Szeged Háló utca 5.,Szeged
Debrecen Vénkert,Debrecen
Pécel Szent Imre körút,Pécel
Veszprém Haszkovó lakótelep,Veszprém
Veszprém Egyetemváros,Veszprém
Üllő Pest megye,Üllő
Debrecen Nyulas,Debrecen
2. kerület Tapolcsányi utca,2. kerület
Dorog Belváros,Dorog
Székesfehérvár Fejér megye,Székesfehérvár
Miskolc Pattantyús Ábrahám Géza utca 3.,Miskolc
Miskolc Miklós utca 17.,Miskolc
Kecskemét Boróka Park,Kecskemét
11. kerület Tornavár utca,11. kerület
Szeged Alsóváros,Szeged
Debrecen István út,Debrecen
Eger Maklári hóstya,Eger
Pécs Egyetemi városrész,Pécs
Debrecen Fényes udvar,Debrecen
Kecskemét Bács-Kiskun megye,Kecskemét
Dunaújváros Görbe utca,Dunaújváros
Szeged Faragó utca,Szeged
Szeged Apáca utca,Szeged
5. kerület Zoltán utca,5. kerület
Pécs Hunyadi János utca,Pécs
Veszprém Aulich Lajos utca 21.,Veszprém
Debrecen Hajdú-Bihar megye,Debrecen
Szeged Petőfi Sándor sugárút,Szeged
Pécs Erika utca,Pécs
Miskolc Árpád út,Miskolc
Pécs Magaslati út,Pécs
Esztergom Komárom-Esztergom megye,Esztergom
11. kerület Stoczek utca,11. kerület
Szeged Móraváros,Szeged
Debrecen Borbíró tér,Debrecen
Siófok Fokihegy,Siófok
Szombathely Joskar-Ola lakótelep,Szombathely
Szeged Felsőváros,Szeged
15. kerület Mozdonyvezető utca,15. kerület
Pécs Baranya megye,Pécs
Kiskunhalas Belváros,Kiskunhalas
Miskolc Örs utca 2.,Miskolc
Pécs Maléter Pál út,Pécs
Szeged Szent István tér,Szeged
Szeged Csuka utca,Szeged
Dunaújváros Esze Tamás utca 10.,Dunaújváros
Miskolc Kőporos utca,Miskolc
Szeged Ág utca,Szeged
Debrecen Darabos utca,Debrecen
Debrecen Kartács utca 2.,Debrecen
Kecskemét Pákozdi csata utca 2.,Kecskemét
Debrecen Diófa utca 41.,Debrecen
Pécs Váci Mihály utca,Pécs
Székesfehérvár Semmelweis Ignác utca,Székesfehérvár
Győr Epres utca,Győr
Szeged Retek utca,Szeged
Miskolc Katowice utca,Miskolc
Eger Csákány utca 39.,Eger
Debrecen Tócóvölgy sétány,Debrecen
Veszprém Lóczy Lajos utca,Veszprém
Győr Kakashegy utca 07.,Győr
Győr Tátika utca,Győr
Pécs Kerényi Károly utca 6.,Pécs
Szeged Ipoly sor,Szeged
Debrecen Domokos Lajos utca 1.,Debrecen
Miskolc Gyula utca,Miskolc
Eger II. Rákóczi Ferenc utca,Eger
Kecskemét Tinódi utca,Kecskemét
Dunaújváros Bocskai István utca,Dunaújváros
Pécs Hungária utca,Pécs
Debrecen Dessewffy utca,Debrecen
Székesfehérvár Hübner András utca,Székesfehérvár
Eger Hadnagy utca,Eger
Miskolc Bársony János utca,Miskolc
Szeged Római körút,Szeged
Debrecen Ibolya utca,Debrecen
Nyíregyháza Ungvár sétány,Nyíregyháza
Debrecen Jerikó utca,Debrecen
Miskolc Márton bíró utca,Miskolc
Győr József Attila utca,Győr
Székesfehérvár Széchenyi utca,Székesfehérvár
Zalakaros Jegenye sor,Zalakaros
Kecskemét Lukács György utca,Kecskemét
Hévíz Belváros,Hévíz
Szolnok Karczag László utca,Szolnok
Dunaújváros Liget köz 1.,Dunaújváros
Szeged Hétvezér utca,Szeged
Tatabánya Verebély László utca 5.,Tatabánya
Miskolc Pozsonyi utca,Miskolc
Debrecen Damjanich utca,Debrecen
Tatabánya Reguly Antal tér 3/a,Tatabánya
Debrecen Cívis utca 11.,Debrecen
Székesfehérvár Kertalja köz 1/6,Székesfehérvár
Pécs Aidinger János út,Pécs
Sopron Bartók Béla utca,Sopron
Békéscsaba Gyóni Géza utca,Békéscsaba
Pécs Páfrány utca,Pécs
Debrecen Serház utca,Debrecen
Sopron Bécsi út,Sopron
Nyíregyháza Vasvári Pál utca,Nyíregyháza
Szeged Fülemüle utca 32.,Szeged
Szeged Cserzy Mihály utca 28.,Szeged
Nyíregyháza Ferenc körút,Nyíregyháza
Szeged Nyitra utca,Szeged
Debrecen Vas Gereben utca,Debrecen
Keszthely Cholnoky Jenő utca,Keszthely
Miskolc Róna utca 1-2,Miskolc
Győr Liget utca 20.,Győr
Sopron Cseresznye sor,Sopron
Szeged József Attila sugárút 146.,Szeged
Dunaújváros Római körút,Dunaújváros
Eger Faiskola utca 10.,Eger
Pákozd Búza utca,Pákozd
Győr Tihanyi Árpád út,Győr
Békéscsaba Kazinczy utca,Békéscsaba
Debrecen Arany János utca,Debrecen
Szeged Petőfi Sándor sugárút 66.,Szeged
Pécs Illyés Gyula út,Pécs
Kecskemét Mezei utca,Kecskemét
Győr Ifjúság körút,Győr
Balatonfüred Köztársaság utca,Balatonfüred
Miskolc Nefelejcs utca,Miskolc
Szombathely Bem József utca,Szombathely
Siófok Deák Ferenc sétány,Siófok
Miskolc Melinda utca,Miskolc
Szeged Csongrádi sugárút 67.,Szeged
Veszprém Zrínyi Miklós utca,Veszprém
Debrecen Diófa utca,Debrecen
Szeged Felső Tisza part,Szeged
Balatonlelle Orgona utca,Balatonlelle
Győr Bercsényi liget,Győr
Eger Malomárok utca 57.,Eger
Győr Somogyi Béla utca,Győr
Keszthely Schwarz Dávid utca,Keszthely
Balatonfüred Aranyeső utca,Balatonfüred
Veszprém Jutasi út 83/A.,Veszprém
Székesfehérvár Kelemen Béla utca 69.,Székesfehérvár
Zalaegerszeg Kossuth Lajos utca,Zalaegerszeg
Debrecen Kartács utca 4.,Debrecen
Győr Gyóni Géza sétány,Győr
Pécs Nagy Lajos király útja 18/b,Pécs
Szeged Madách utca,Szeged
Balatonalmádi Bajcsy-Zsilinszky út 3.,Balatonalmádi
Székesfehérvár Széchenyi utca 37.,Székesfehérvár
Pécs Polgárszőlő utca,Pécs
Székesfehérvár Széna tér,Székesfehérvár
Kecskemét Március 15. utca,Kecskemét
Debrecen Burgundia utca 16.,Debrecen
Sopron Lővér körút,Sopron
Békéscsaba Szent István tér,Békéscsaba
Szolnok Sarló utca 22.,Szolnok
Szeged Alföldi utca,Szeged
Szeged Pentelei sor 4.,Szeged
Tatabánya Ifjúság út,Tatabánya
Keszthely Fodor utca 6.,Keszthely
Debrecen Kishegyesi út,Debrecen
Kaposvár Füredi utca 18.,Kaposvár
Kaposvár József Attila utca 7.,Kaposvár
Sopron Fegyvertár utca,Sopron
Szolnok Aranyi Sándor utca,Szolnok
Nyíregyháza Őz utca,Nyíregyháza
Tatabánya Köztársaság útja,Tatabánya
Tatabánya Verebély László utca,Tatabánya
Debrecen Komlóssy út 90.,Debrecen
Szombathely Kassák Lajos utca 24.,Szombathely
Pécs Enyezd út,Pécs
Szombathely Stromfeld Aurél utca,Szombathely
Szeged Gáspár Zoltán utca 10/A,Szeged
Pécs Tildy Zoltán utca,Pécs
Miskolc Vörösmarty Mihály utca,Miskolc
Szombathely Kisfaludy Sándor utca 55.,Szombathely
Győr Vidra utca,Győr
Tatabánya Sárberki lakótelep,Tatabánya
Miskolc Andor utca 23B,Miskolc
Veszprém Pöltenberg Ernő utca,Veszprém
Kaposvár Baross Gábor utca 18.,Kaposvár
Székesfehérvár Lövölde utca,Székesfehérvár
Győr Kovács Margit utca,Győr
Győr Árpád út,Győr
Sopron Kossuth Lajos utca,Sopron
Kecskemét Kápolna utca 7.,Kecskemét
Kaposvár Kinizsi lakótelep 48.,Kaposvár
Sopron Besenyő utca,Sopron
Szombathely Thököly Imre utca 45.,Szombathely
Miskolc Perczel Mór utca,Miskolc
Szolnok Boldog Sándor István körút,Szolnok
Debrecen Csapó utca 4.,Debrecen
Szeged Bokor utca,Szeged
Nyíregyháza Törpe utca,Nyíregyháza
Miskolc Muskátli utca,Miskolc
Békéscsaba Corvin utca 21.,Békéscsaba
Pécs Felsőbalokány utca,Pécs
Eger Szarvas Gábor utca 3.,Eger
Pécs Gergely utca 2.,Pécs
Nyíregyháza Szarvas utca 62.,Nyíregyháza
Pécs Gadó utca,Pécs
Sopron Deákkúti út,Sopron
Sopron Faller Jenő utca,Sopron
Békéscsaba Tulipán utca,Békéscsaba
Kecskemét Teleki Pál tér,Kecskemét
Tatabánya Mártírok útja,Tatabánya
Pécs Erreth Lajos utca 25.,Pécs
Kecskemét Pákozdi csata utca,Kecskemét
Győr Corvin utca 27.,Győr
Balatonalmádi Csokonai köz,Balatonalmádi
Veszprém Március 15. utca,Veszprém
Debrecen Szotyori utca,Debrecen
Szombathely Bolyai János utca 13/A,Szombathely
Zalaegerszeg Kosztolányi Dezső tér,Zalaegerszeg
Székesfehérvár Rádió utca,Székesfehérvár
Pécs Szántó Kovács János utca 4/B,Pécs
Pécs Ybl Miklós utca 12.,Pécs
Székesfehérvár Katona József utca,Székesfehérvár
Győr Mónus Illés utca 56.,Győr
Győr Temető utca,Győr
Sopron Bécsi út 28.,Sopron
Szeged Gát utca 11.,Szeged
Pécs Szegfű utca,Pécs
Tatabánya Blaha Lujza utca,Tatabánya
Székesfehérvár Dévényi utca,Székesfehérvár
Pécs Tildy Zoltán utca 10.,Pécs
Szombathely Welther Károly utca,Szombathely
Szeged Pentelei sor,Szeged
Debrecen Csanak József utca,Debrecen
Balatonalmádi Balatonfűzfői út,Balatonalmádi
Pécs Magyarürögi út 92.,Pécs
Miskolc Szinyei Merse Pál utca,Miskolc
Miskolc Derkovits Gyula utca,Miskolc
Debrecen Kodály Zoltán utca,Debrecen
Som Rákóczi Ferenc utca 38.,Som
Miskolc Irinyi János utca,Miskolc
Szeged Sólyom utca,Szeged
Kecskemét Batthyány utca,Kecskemét
Eger Csiky Sándor utca,Eger
Sopron Erzsébet utca,Sopron
Szeged Rahói utca,Szeged
Szeged Rókusi körút,Szeged
Szeged József Attila sugárút 8.,Szeged
Győr Zechmeister utca,Győr
Győr Baross Gábor út,Győr
Pécs Kisszkókó dűlő,Pécs
Sopron Hegy utca 4.,Sopron
Szeged Csöndes utca,Szeged
Sopron Frankenburg út,Sopron
Szeged Barátság utca 22.,Szeged
Békéscsaba Őr utca,Békéscsaba
Dunaújváros Hajnal út,Dunaújváros
Pécs Kinizsi utca,Pécs
Balatonalmádi Móra Ferenc utca 5.,Balatonalmádi
Szeged Pillich Kálmán utca,Szeged
Mosonmagyaróvár Moson,Mosonmagyaróvár
Miskolc Erdélyi utca,Miskolc
Debrecen Tócópart utca,Debrecen
Szeged Sás utca 6.,Szeged
Pécs Szigeti út,Pécs
Szeged Hont Ferenc utca,Szeged
Miskolc Stadion utca 23.,Miskolc
Enying Nagyatádi utca,Enying
Győr Baross Gábor út 26.,Győr
Balatonlelle Köztársaság utca 11.,Balatonlelle
15. kerület Illyés Gyula utca,15. kerület
Miskolc Dessewffy Arisztid utca,Miskolc
2. kerület Cseppkő köz,2. kerület
12. kerület Alma utca,12. kerület
12. kerület Kapitány utca,12. kerület
11. kerület Kende utca,11. kerület
8. kerület Déri Miksa utca,8. kerület
Szeged Újszeged,Szeged
Veresegyház Ligetek,Veresegyház
13. kerület Meder utca 8.,13. kerület
Debrecen Óváros,Debrecen
Tata Bacsó Béla utca 66.,Tata
6. kerület Jókai utca 36.,6. kerület
2. kerület Elvis Presley park,2. kerület
Budakalász Pest megye,Budakalász
Sopron Tallián utca,Sopron
13. kerület Babér utca 13.,13. kerület
Debrecen Gohér utca 26.,Debrecen
3. kerület Solymárvölgy,3. kerület
1. kerület Tabán,1. kerület
9. kerület Hőgyes Endre utca,9. kerület
3. kerület Sinkovits Imre utca,3. kerület
10. kerület Újhegy – Rózsaliget lakópark,10. kerület
5. kerület Vértanúk tere,5. kerület
Pécs Hungária utca 25.,Pécs
11. kerület Fatörzs utca,11. kerület
13. kerület Teve utca,13. kerület
Szeged Attila utca,Szeged
Pécs Rókus utca,Pécs
12. kerület Királyhágó utca,12. kerület
14. kerület Balázs utca,14. kerület
12. kerület Alsó Svábhegyi út,12. kerület
9. kerület Táblás köz,9. kerület
Kecskemét Villanegyed,Kecskemét
Kaposvár Anna utca 8.,Kaposvár
Balatonfüred Felsőváros,Balatonfüred
Kecskemét Csongrádi út,Kecskemét
Győr Jávor Pál utca 28.,Győr
Szigetszentmiklós Jókai utca 17.,Szigetszentmiklós
Győr Gyárváros,Győr
Pécs Vörösbegy dűlő,Pécs
1. kerület Mészáros utca 2.,1. kerület
Debrecen Simonffy utca 12.,Debrecen
5. kerület Kossuth Lajos tér 13-15.,5. kerület
3. kerület Selmeci utca 18.,3. kerület
Siófok Vitorlás utca,Siófok
Szeged Körtöltés utca,Szeged
Balatonalmádi Jókai Mór utca 8.,Balatonalmádi
Balatonfüred Honvéd utca,Balatonfüred
Pécs Péter utca,Pécs
Debrecen Kossuth utca,Debrecen
11. kerület Móricz Zsigmond körtér 1.,11. kerület
Szeged Szent Miklós utca 13.,Szeged
Szeged Katalin utca,Szeged
1. kerület Úri utca,1. kerület
Pécs Bagoly dűlő 23/1,Pécs
2. kerület Margit körút 48.,2. kerület
5. kerület Akadémia utca 11.,5. kerület
2. kerület Mecset utca,2. kerület
13. kerület Bodor utca 1.,13. kerület
5. kerület Kecskeméti utca 5.,5. kerület
13. kerület Szekszárdi utca,13. kerület
Szentendre Ady Endre út,Szentendre
11. kerület Brassó út,11. kerület
1. kerület Tárnok utca,1. kerület
21. kerület Komáromi utca 5-9,21. kerület
Miskolc Tátra utca,Miskolc
11. kerület Puskapor utca,11. kerület
Kecskemét Nagy Lajos király körút 39.,Kecskemét
Szeged Sándor utca,Szeged
11. kerület Daróczi út 26.,11. kerület
Zalaegerszeg Ady Endre utca 49. 3/5.,Zalaegerszeg
3. kerület Rómaifürdő – Pók utcai lakótelep,3. kerület
20. kerület Vízisport utca 25.,20. kerület
Győr Marcalváros II,Győr
Komárom Mártírok útja 16.,Komárom
Szeged Zákány utca,Szeged
Siófok Tömörkény István utca 16/B,Siófok
Pécs Magyar Lajos utca,Pécs
Székesfehérvár Horvát István lakótelep,Székesfehérvár
Szolnok Mosonyi Mihály utca,Szolnok
Székesfehérvár Szent István tér,Székesfehérvár
Kecskemét Reile Géza utca,Kecskemét
Szolnok Vitéz Szathmári József utca,Szolnok
Győr Ipar utca,Győr
Szombathely Szűrcsapó utca,Szombathely
Alsóörs Szilvás köz,Alsóörs
Pécs Szabadság utca,Pécs
Debrecen Vág utca,Debrecen
Nyíregyháza Kodály Zoltán utca,Nyíregyháza
Szombathely Géfin Gyula utca 20.,Szombathely
Zalaegerszeg Kossuth Lajos utca 62.,Zalaegerszeg
Siófok Erkel Ferenc utca 46.,Siófok
Győr Köztelek utca,Győr
Szeged Mikszáth Kálmán utca,Szeged
Debrecen Erzsébet utca,Debrecen
Szeged Feketesas utca 27.,Szeged
Pécs Gém utca 25/2,Pécs
Tatabánya Március 15. út,Tatabánya
Alsóörs Hamvas Béla utca,Alsóörs
Győr Ady Endre utca,Győr
Pécs Táncsics Mihály utca,Pécs
Miskolc Jósika Miklós utca 20.,Miskolc
Gárdony Katica utca 2.,Gárdony
Salgótarján Medves körút,Salgótarján
Keszthely Múzeum utca,Keszthely
Szeged Szilléri sugárút,Szeged
Balatonfüred Noszlopy Gáspár utca,Balatonfüred
Debrecen Menyhárt József tér 7.,Debrecen
Székesfehérvár Kígyó utca,Székesfehérvár
Eger Hatvani kapu tér,Eger
Miskolc Árvíz utca,Miskolc
Pécs Nyíl utca,Pécs
Kecskemét Ceglédi út,Kecskemét
Győr Ifjúság körút 74.,Győr
Eger Sertekapu utca,Eger
Pécs Viktória park,Pécs
Badacsonytomaj Nagykör út 53.,Badacsonytomaj
Szombathely Deák Ferenc utca,Szombathely
Nyíregyháza Jég utca,Nyíregyháza
Miskolc Szentgyörgy út 111/B,Miskolc
Győr Kemény Ferenc sétány 2.,Győr
Pécs Derékréti út,Pécs
Szeged Zsitva sor,Szeged
Debrecen Bem tér,Debrecen
Nyíregyháza Fazekas János tér 15.,Nyíregyháza
Veszprém Jutasi út 65.,Veszprém
Miskolc Arany János tér 1 C,Miskolc
Debrecen Menyhárt József tér,Debrecen
Szolnok Bercsényi utca,Szolnok
Veszprém Alsóerdő utca,Veszprém
Veszprém Flórián utca,Veszprém
Kaposvár Búzavirág utca,Kaposvár
Dunaújváros József Attila utca,Dunaújváros
Pécs Gosztonyi Gyula utca,Pécs
Szeged Hargitai utca,Szeged
Győr Kagyló utca,Győr
Győr Jereváni út,Győr
Tatabánya Gál István lakótelep 414.,Tatabánya
Szolnok Vegyiművek lakótelep,Szolnok
Pécs Fellbach utca,Pécs
Szombathely Faludi Ferenc utca,Szombathely
Kecskemét Budai utca 3.,Kecskemét
Miskolc Láditelepi út,Miskolc
Siófok Tanácsház utca,Siófok
Miskolc Andor utca 92/a,Miskolc
Szeged Gáspár Zoltán utca,Szeged
Debrecen Hajnal utca,Debrecen
Győr Körtöltés utca,Győr
Hajmáskér Tábori út,Hajmáskér
Hévíz Zrínyi utca 13.,Hévíz
Szeged Csaplár Benedek utca 5.,Szeged
Pécs Lahti utca,Pécs
Miskolc Bajcsy-Zsilinszky út,Miskolc
Győr Borsos Miklós utca,Győr
Veszprém Diófa utca 12.,Veszprém
Győr Kisfaludy utca,Győr
Pécs Etelka utca 5.,Pécs
Győr Rét utca 12.,Győr
Szeged Daru utca,Szeged
Szeged Földmíves utca,Szeged
Salgótarján Alkotmány út,Salgótarján
Miskolc Árpád út 71.,Miskolc
Pécs Mária utca,Pécs
Hévíz Móricz Zsigmond utca 113.,Hévíz
Szolnok Hunyadi János utca 14.,Szolnok
Szeged Makkoserdő sor,Szeged
Velence Béke utca,Velence
Pécs Torda utca,Pécs
Siófok Köztársaság utca 6.,Siófok
Kecskemét Árok utca,Kecskemét
Szeged Szilléri sugárút 34.,Szeged
Debrecen Ötvenhatosok tere 8.,Debrecen
Veszprém Török Ignác utca 4.,Veszprém
Szeged Olajbányász tér,Szeged
